Admin2,Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,date
Raleigh,West Virginia,US,37.76936795,-81.2456041,0,0,0,0,"Raleigh, West Virginia, US",03/24/2020
Rains,Texas,US,32.87109387,-95.79232691,0,0,0,0,"Rains, Texas, US",03/24/2020
Radford,Virginia,US,37.12222899,-80.56027320000003,0,0,0,0,"Radford, Virginia, US",03/24/2020
Racine,Wisconsin,US,42.74753117,-88.05941254,5,0,0,0,"Racine, Wisconsin, US",03/24/2020
Rabun,Georgia,US,34.88389445,-83.40304637,0,0,0,0,"Rabun, Georgia, US",03/24/2020
Randall,Texas,US,34.96585996,-101.8971322,2,0,0,0,"Randall, Texas, US",03/24/2020
Rapides,Louisiana,US,31.19778499,-92.52997303,10,1,0,0,"Rapides, Louisiana, US",03/24/2020
Rappahannock,Virginia,US,38.68295619,-78.15826963,0,0,0,0,"Rappahannock, Virginia, US",03/24/2020
Ravalli,Montana,US,46.08520862,-114.11891640000002,1,0,0,0,"Ravalli, Montana, US",03/24/2020
Rice,Kansas,US,38.34616184,-98.19992118,0,0,0,0,"Rice, Kansas, US",03/24/2020
Rhea,Tennessee,US,35.60536161,-84.93076643,0,0,0,0,"Rhea, Tennessee, US",03/24/2020
Reynolds,Missouri,US,37.36085952,-90.97009925,0,0,0,0,"Reynolds, Missouri, US",03/24/2020
Republic,Kansas,US,39.82799632,-97.65036709,0,0,0,0,"Republic, Kansas, US",03/24/2020
Renville,North Dakota,US,48.71982533,-101.6603912,0,0,0,0,"Renville, North Dakota, US",03/24/2020
Renville,Minnesota,US,44.72836381,-94.94553734,1,0,0,0,"Renville, Minnesota, US",03/24/2020
Rensselaer,New York,US,42.71348136,-73.51089874,33,0,0,0,"Rensselaer, New York, US",03/24/2020
Reno,Kansas,US,37.95230263,-98.08607292,2,0,0,0,"Reno, Kansas, US",03/24/2020
Refugio,Texas,US,28.3238976,-97.15766311,0,0,0,0,"Refugio, Texas, US",03/24/2020
Reeves,Texas,US,31.32323325,-103.6903896,0,0,0,0,"Reeves, Texas, US",03/24/2020
Redwood,Minnesota,US,44.40555844,-95.25207021,0,0,0,0,"Redwood, Minnesota, US",03/24/2020
Red Willow,Nebraska,US,40.17556879999999,-100.476998,0,0,0,0,"Red Willow, Nebraska, US",03/24/2020
Red River,Texas,US,33.61886692,-95.04841765,0,0,0,0,"Red River, Texas, US",03/24/2020
Red River,Louisiana,US,32.09530039,-93.34213308,0,0,0,0,"Red River, Louisiana, US",03/24/2020
Red Lake,Minnesota,US,47.87197525,-96.09561104,0,0,0,0,"Red Lake, Minnesota, US",03/24/2020
Real,Texas,US,29.83321503,-99.82018052,0,0,0,0,"Real, Texas, US",03/24/2020
Reagan,Texas,US,31.36607041,-101.5232659,0,0,0,0,"Reagan, Texas, US",03/24/2020
Ray,Missouri,US,39.3537468,-93.98905745,0,0,0,0,"Ray, Missouri, US",03/24/2020
Rawlins,Kansas,US,39.78525843,-101.0761617,0,0,0,0,"Rawlins, Kansas, US",03/24/2020
Rich,Utah,US,41.63137678,-111.2445105,0,0,0,0,"Rich, Utah, US",03/24/2020
Pittsburg,Oklahoma,US,34.92065823,-95.7513432,0,0,0,0,"Pittsburg, Oklahoma, US",03/24/2020
Pitt,North Carolina,US,35.59535426,-77.37353178,6,0,0,0,"Pitt, North Carolina, US",03/24/2020
Pitkin,Colorado,US,39.21720112,-106.9310027,18,0,0,0,"Pitkin, Colorado, US",03/24/2020
Otsego,Michigan,US,45.02085831,-84.59898295,5,0,0,0,"Otsego, Michigan, US",03/24/2020
Otoe,Nebraska,US,40.64843556,-96.13374142,0,0,0,0,"Otoe, Nebraska, US",03/24/2020
Otero,New Mexico,US,32.61348406,-105.7417604,0,0,0,0,"Otero, New Mexico, US",03/24/2020
Otero,Colorado,US,37.9014485,-103.7173385,0,0,0,0,"Otero, Colorado, US",03/24/2020
Oswego,New York,US,43.42778894,-76.14635194,2,0,0,0,"Oswego, New York, US",03/24/2020
Oscoda,Michigan,US,44.68192279,-84.12939244,0,0,0,0,"Oscoda, Michigan, US",03/24/2020
Osceola,Michigan,US,43.98992088,-85.32566756,0,0,0,0,"Osceola, Michigan, US",03/24/2020
Osceola,Iowa,US,43.37824276,-95.62422844,0,0,0,0,"Osceola, Iowa, US",03/24/2020
Otsego,New York,US,42.63492579,-75.03151402,1,0,0,0,"Otsego, New York, US",03/24/2020
Osceola,Florida,US,28.06312234,-81.14882926,26,0,0,0,"Osceola, Florida, US",03/24/2020
Osage,Oklahoma,US,36.62888819,-96.39635704,0,0,0,0,"Osage, Oklahoma, US",03/24/2020
Osage,Missouri,US,38.46036182,-91.8613635,0,0,0,0,"Osage, Missouri, US",03/24/2020
Osage,Kansas,US,38.65235984,-95.72707998,0,0,0,0,"Osage, Kansas, US",03/24/2020
Orleans,Vermont,US,44.82964024,-72.24562697,2,0,0,0,"Orleans, Vermont, US",03/24/2020
Orleans,New York,US,43.2516977,-78.2320066,0,0,0,0,"Orleans, New York, US",03/24/2020
Orleans,Louisiana,US,30.06971951,-89.92660315,675,26,0,0,"Orleans, Louisiana, US",03/24/2020
Oregon,Missouri,US,36.68710164,-91.4033755,0,0,0,0,"Oregon, Missouri, US",03/24/2020
Orangeburg,South Carolina,US,33.4391073,-80.79886287,8,0,0,0,"Orangeburg, South Carolina, US",03/24/2020
Osborne,Kansas,US,39.3503437,-98.76753828,0,0,0,0,"Osborne, Kansas, US",03/24/2020
Ottawa,Kansas,US,39.13237408,-97.65020313,0,0,0,0,"Ottawa, Kansas, US",03/24/2020
Ottawa,Michigan,US,42.95996803,-85.9969107,15,0,0,0,"Ottawa, Michigan, US",03/24/2020
Ottawa,Ohio,US,41.53781826,-83.0940185,0,0,0,0,"Ottawa, Ohio, US",03/24/2020
Page,Iowa,US,40.7393172,-95.1497813,0,0,0,0,"Page, Iowa, US",03/24/2020
Pacific,Washington,US,46.55418369,-123.7285716,0,0,0,0,"Pacific, Washington, US",03/24/2020
Ozaukee,Wisconsin,US,43.38352225,-87.94625009,16,1,0,0,"Ozaukee, Wisconsin, US",03/24/2020
Ozark,Missouri,US,36.64916339,-92.44459066,0,0,0,0,"Ozark, Missouri, US",03/24/2020
Oxford,Maine,US,44.49952995,-70.75682123,6,0,0,0,"Oxford, Maine, US",03/24/2020
Owyhee,Idaho,US,42.58016894,-116.1693871,0,0,0,0,"Owyhee, Idaho, US",03/24/2020
Owsley,Kentucky,US,37.42823949,-83.68811419,0,0,0,0,"Owsley, Kentucky, US",03/24/2020
Owen,Kentucky,US,38.51679143,-84.82404619,0,0,0,0,"Owen, Kentucky, US",03/24/2020
Owen,Indiana,US,39.31145587,-86.83900724,2,0,0,0,"Owen, Indiana, US",03/24/2020
Overton,Tennessee,US,36.34117832,-85.28989535,1,0,0,0,"Overton, Tennessee, US",03/24/2020
Outagamie,Wisconsin,US,44.41578887,-88.46565023,2,0,0,0,"Outagamie, Wisconsin, US",03/24/2020
Ouray,Colorado,US,38.14717457,-107.7675136,0,0,0,0,"Ouray, Colorado, US",03/24/2020
Ouachita,Louisiana,US,32.47645559,-92.15704172,7,1,0,0,"Ouachita, Louisiana, US",03/24/2020
Ouachita,Arkansas,US,33.58839816,-92.87795984,0,0,0,0,"Ouachita, Arkansas, US",03/24/2020
Otter Tail,Minnesota,US,46.40846929,-95.70835255,0,0,0,0,"Otter Tail, Minnesota, US",03/24/2020
Ottawa,Oklahoma,US,36.83532655,-94.81011909,0,0,0,0,"Ottawa, Oklahoma, US",03/24/2020
Orange,Virginia,US,38.24530219,-78.01560400000002,1,0,0,0,"Orange, Virginia, US",03/24/2020
Page,Virginia,US,38.61807452,-78.48797204,0,0,0,0,"Page, Virginia, US",03/24/2020
Orange,Vermont,US,44.00470222,-72.37640104,3,0,0,0,"Orange, Vermont, US",03/24/2020
Orange,North Carolina,US,36.06092947,-79.12167935,6,0,0,0,"Orange, North Carolina, US",03/24/2020
Ohio,Kentucky,US,37.47751843,-86.85368087,0,0,0,0,"Ohio, Kentucky, US",03/24/2020
Ohio,Indiana,US,38.955305,-84.96515993,1,0,0,0,"Ohio, Indiana, US",03/24/2020
Oglethorpe,Georgia,US,33.878629600000004,-83.08278123,0,0,0,0,"Oglethorpe, Georgia, US",03/24/2020
Ogle,Illinois,US,42.04165196,-89.32184679,0,0,0,0,"Ogle, Illinois, US",03/24/2020
Oglala Lakota,South Dakota,US,43.33749164,-102.5555498,0,0,0,0,"Oglala Lakota, South Dakota, US",03/24/2020
Ogemaw,Michigan,US,44.33481032,-84.12725175,0,0,0,0,"Ogemaw, Michigan, US",03/24/2020
Oconto,Wisconsin,US,45.02715345,-88.26807503,0,0,0,0,"Oconto, Wisconsin, US",03/24/2020
Oconee,South Carolina,US,34.75225169,-83.06742317,2,0,0,0,"Oconee, South Carolina, US",03/24/2020
Ohio,West Virginia,US,40.0955451,-80.62203992,0,0,0,0,"Ohio, West Virginia, US",03/24/2020
Oconee,Georgia,US,33.83749973,-83.43679568,5,0,0,0,"Oconee, Georgia, US",03/24/2020
Oceana,Michigan,US,43.64124435,-86.26726673,0,0,0,0,"Oceana, Michigan, US",03/24/2020
Ocean,New Jersey,US,39.8895449,-74.28089251,180,1,0,0,"Ocean, New Jersey, US",03/24/2020
Obion,Tennessee,US,36.35732446,-89.14921589,0,0,0,0,"Obion, Tennessee, US",03/24/2020
Oakland,Michigan,US,42.66090111,-83.38595416,428,4,0,0,"Oakland, Michigan, US",03/24/2020
O'Brien,Iowa,US,43.08310673,-95.62474482,0,0,0,0,"O'Brien, Iowa, US",03/24/2020
Nye,Nevada,US,38.04264256,-116.4722702,1,0,0,0,"Nye, Nevada, US",03/24/2020
Nueces,Texas,US,27.736286,-97.5433285,6,0,0,0,"Nueces, Texas, US",03/24/2020
Nuckolls,Nebraska,US,40.17637905,-98.04743961,0,0,0,0,"Nuckolls, Nebraska, US",03/24/2020
Ochiltree,Texas,US,36.27829105,-100.8158184,0,0,0,0,"Ochiltree, Texas, US",03/24/2020
Okaloosa,Florida,US,30.69143028,-86.59267105,14,0,0,0,"Okaloosa, Florida, US",03/24/2020
Okanogan,Washington,US,48.54855019,-119.7387224,0,0,0,0,"Okanogan, Washington, US",03/24/2020
Okeechobee,Florida,US,27.386336199999995,-80.88944347,0,0,0,0,"Okeechobee, Florida, US",03/24/2020
Orange,New York,US,41.40337468,-74.30240757,498,0,0,0,"Orange, New York, US",03/24/2020
Orange,Indiana,US,38.54118920000001,-86.49523093,0,0,0,0,"Orange, Indiana, US",03/24/2020
Orange,Florida,US,28.51367621,-81.31799498,50,2,0,0,"Orange, Florida, US",03/24/2020
Orange,California,US,33.70147516,-117.76459979999998,152,0,0,0,"Orange, California, US",03/24/2020
Ontonagon,Michigan,US,46.665226200000006,-89.31390481,0,0,0,0,"Ontonagon, Michigan, US",03/24/2020
Ontario,New York,US,42.85145728,-77.30874425,6,0,0,0,"Ontario, New York, US",03/24/2020
Onslow,North Carolina,US,34.72607366,-77.42908179,3,0,0,0,"Onslow, North Carolina, US",03/24/2020
Onondaga,New York,US,43.00491923,-76.19971155,60,1,0,0,"Onondaga, New York, US",03/24/2020
Oneida,Wisconsin,US,45.70677897,-89.51944105,0,0,0,0,"Oneida, Wisconsin, US",03/24/2020
Oneida,New York,US,43.24375382,-75.43710392,10,0,0,0,"Oneida, New York, US",03/24/2020
Oneida,Idaho,US,42.19494279999999,-112.5407838,0,0,0,0,"Oneida, Idaho, US",03/24/2020
Olmsted,Minnesota,US,44.00374114,-92.40209944,18,0,0,0,"Olmsted, Minnesota, US",03/24/2020
Oliver,North Dakota,US,47.11530482,-101.3406158,0,0,0,0,"Oliver, North Dakota, US",03/24/2020
Oldham,Texas,US,35.40425596,-102.6027606,1,1,0,0,"Oldham, Texas, US",03/24/2020
Oldham,Kentucky,US,38.39791089,-85.448222,1,0,0,0,"Oldham, Kentucky, US",03/24/2020
Oktibbeha,Mississippi,US,33.42491685,-88.87905132,5,0,0,0,"Oktibbeha, Mississippi, US",03/24/2020
Okmulgee,Oklahoma,US,35.64661916,-95.96432828,0,0,0,0,"Okmulgee, Oklahoma, US",03/24/2020
Oklahoma,Oklahoma,US,35.55140095,-97.40716948,41,0,0,0,"Oklahoma, Oklahoma, US",03/24/2020
Okfuskee,Oklahoma,US,35.46485198,-96.32639984,0,0,0,0,"Okfuskee, Oklahoma, US",03/24/2020
Orange,Texas,US,30.11879481,-93.89412775,1,0,0,0,"Orange, Texas, US",03/24/2020
Macomb,Michigan,US,42.69158356,-82.92752801,225,3,0,0,"Macomb, Michigan, US",03/24/2020
Palm Beach,Florida,US,26.64676272,-80.46536002,101,3,0,0,"Palm Beach, Florida, US",03/24/2020
Palo Pinto,Texas,US,32.75310985,-98.31319001,0,0,0,0,"Palo Pinto, Texas, US",03/24/2020
Pickens,Georgia,US,34.46589159,-84.46406611,4,0,0,0,"Pickens, Georgia, US",03/24/2020
Pickens,Alabama,US,33.28094866,-88.08818103,0,0,0,0,"Pickens, Alabama, US",03/24/2020
Pickaway,Ohio,US,39.64170392,-83.0243386,0,0,0,0,"Pickaway, Ohio, US",03/24/2020
Piatt,Illinois,US,40.01360584,-88.59319339,0,0,0,0,"Piatt, Illinois, US",03/24/2020
Phillips,Montana,US,48.25936577,-107.9128511,0,0,0,0,"Phillips, Montana, US",03/24/2020
Phillips,Kansas,US,39.78465501,-99.34668865,0,0,0,0,"Phillips, Kansas, US",03/24/2020
Phillips,Colorado,US,40.59414277,-102.3577703,0,0,0,0,"Phillips, Colorado, US",03/24/2020
Phillips,Arkansas,US,34.43268455,-90.84800154,0,0,0,0,"Phillips, Arkansas, US",03/24/2020
Pickens,South Carolina,US,34.88807695,-82.72791551,1,0,0,0,"Pickens, South Carolina, US",03/24/2020
Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,252,0,0,0,"Philadelphia, Pennsylvania, US",03/24/2020
Phelps,Missouri,US,37.87736118,-91.79351727,0,0,0,0,"Phelps, Missouri, US",03/24/2020
Pettis,Missouri,US,38.72798918,-93.28471706,0,0,0,0,"Pettis, Missouri, US",03/24/2020
Petroleum,Montana,US,47.1182463,-108.2508876,0,0,0,0,"Petroleum, Montana, US",03/24/2020
Petersburg,Virginia,US,37.20530399,-77.39368102,0,0,0,0,"Petersburg, Virginia, US",03/24/2020
Petersburg,Alaska,US,57.13978948,-132.9540995,0,0,0,0,"Petersburg, Alaska, US",03/24/2020
Person,North Carolina,US,36.38989032,-78.97217358,0,0,0,0,"Person, North Carolina, US",03/24/2020
Pershing,Nevada,US,40.44003782,-118.40056409999998,0,0,0,0,"Pershing, Nevada, US",03/24/2020
Perry,Tennessee,US,35.63708728,-87.86139634,1,0,0,0,"Perry, Tennessee, US",03/24/2020
Phelps,Nebraska,US,40.51156033,-99.41461667,0,0,0,0,"Phelps, Nebraska, US",03/24/2020
Pickett,Tennessee,US,36.55606529,-85.07763299999998,0,0,0,0,"Pickett, Tennessee, US",03/24/2020
Pierce,Georgia,US,31.35928155,-82.21598442,1,0,0,0,"Pierce, Georgia, US",03/24/2020
Pierce,Nebraska,US,42.26434853,-97.60122773,0,0,0,0,"Pierce, Nebraska, US",03/24/2020
Piscataquis,Maine,US,45.83839062,-69.2860223,0,0,0,0,"Piscataquis, Maine, US",03/24/2020
Pipestone,Minnesota,US,44.02301619,-96.25841142,0,0,0,0,"Pipestone, Minnesota, US",03/24/2020
Pinellas,Florida,US,27.93130349,-82.72239666,45,0,0,0,"Pinellas, Florida, US",03/24/2020
Pine,Minnesota,US,46.12105238,-92.74070188,0,0,0,0,"Pine, Minnesota, US",03/24/2020
Pinal,Arizona,US,32.90525627,-111.3449483,22,0,0,0,"Pinal, Arizona, US",03/24/2020
Pima,Arizona,US,32.0971334,-111.7890033,42,1,0,0,"Pima, Arizona, US",03/24/2020
Pike,Pennsylvania,US,41.33155042,-75.03208106,4,0,0,0,"Pike, Pennsylvania, US",03/24/2020
Pike,Ohio,US,39.07634001,-83.06769584,0,0,0,0,"Pike, Ohio, US",03/24/2020
Pike,Missouri,US,39.34310674,-91.16980779,0,0,0,0,"Pike, Missouri, US",03/24/2020
Pike,Mississippi,US,31.17507789,-90.40392572,7,0,0,0,"Pike, Mississippi, US",03/24/2020
Pike,Kentucky,US,37.47088263,-82.39487445,0,0,0,0,"Pike, Kentucky, US",03/24/2020
Pike,Indiana,US,38.40112197,-87.23574907,0,0,0,0,"Pike, Indiana, US",03/24/2020
Pike,Illinois,US,39.62265059,-90.8877017,0,0,0,0,"Pike, Illinois, US",03/24/2020
Pike,Georgia,US,33.09310242,-84.38790389,0,0,0,0,"Pike, Georgia, US",03/24/2020
Pike,Arkansas,US,34.16250414,-93.65789349,1,0,0,0,"Pike, Arkansas, US",03/24/2020
Pike,Alabama,US,31.80396383,-85.9408295,0,0,0,0,"Pike, Alabama, US",03/24/2020
Pierce,Wisconsin,US,44.71850291,-92.4224416,3,0,0,0,"Pierce, Wisconsin, US",03/24/2020
Pierce,Washington,US,47.03892768,-122.1405958,138,1,0,0,"Pierce, Washington, US",03/24/2020
Pierce,North Dakota,US,48.24977025,-99.96407787,2,0,0,0,"Pierce, North Dakota, US",03/24/2020
Perry,Pennsylvania,US,40.40206612,-77.26297447,0,0,0,0,"Perry, Pennsylvania, US",03/24/2020
Palo Alto,Iowa,US,43.08193849,-94.67824621,0,0,0,0,"Palo Alto, Iowa, US",03/24/2020
Perry,Ohio,US,39.73508655,-82.23804971,0,0,0,0,"Perry, Ohio, US",03/24/2020
Perry,Mississippi,US,31.17161885,-88.99281835,1,0,0,0,"Perry, Mississippi, US",03/24/2020
Pawnee,Oklahoma,US,36.31743373,-96.7033176,4,1,0,0,"Pawnee, Oklahoma, US",03/24/2020
Pawnee,Nebraska,US,40.13141096,-96.23705437,0,0,0,0,"Pawnee, Nebraska, US",03/24/2020
Pawnee,Kansas,US,38.18108732,-99.23692334,0,0,0,0,"Pawnee, Kansas, US",03/24/2020
Paulding,Ohio,US,41.11676341,-84.5801017,0,0,0,0,"Paulding, Ohio, US",03/24/2020
Paulding,Georgia,US,33.91969522,-84.86848792,6,0,0,0,"Paulding, Georgia, US",03/24/2020
Patrick,Virginia,US,36.6801638,-80.2865648,0,0,0,0,"Patrick, Virginia, US",03/24/2020
Passaic,New Jersey,US,41.03238628,-74.29954144,216,0,0,0,"Passaic, New Jersey, US",03/24/2020
Pasquotank,North Carolina,US,36.26723798,-76.25134778,1,0,0,0,"Pasquotank, North Carolina, US",03/24/2020
Payne,Oklahoma,US,36.07695283,-96.97584944,3,0,0,0,"Payne, Oklahoma, US",03/24/2020
Pasco,Florida,US,28.30810945,-82.40227529,15,1,0,0,"Pasco, Florida, US",03/24/2020
Parker,Texas,US,32.77757172,-97.80500621,1,0,0,0,"Parker, Texas, US",03/24/2020
Parke,Indiana,US,39.77202286,-87.20375833,0,0,0,0,"Parke, Indiana, US",03/24/2020
Park,Wyoming,US,44.52157546,-109.5852825,1,0,0,0,"Park, Wyoming, US",03/24/2020
Park,Montana,US,45.48965095,-110.52643940000002,0,0,0,0,"Park, Montana, US",03/24/2020
Park,Colorado,US,39.120926,-105.7182065,1,0,0,0,"Park, Colorado, US",03/24/2020
Panola,Texas,US,32.163959600000005,-94.30552481,0,0,0,0,"Panola, Texas, US",03/24/2020
Panola,Mississippi,US,34.36398677,-89.95064249,2,0,0,0,"Panola, Mississippi, US",03/24/2020
Pamlico,North Carolina,US,35.15253315,-76.66559823,0,0,0,0,"Pamlico, North Carolina, US",03/24/2020
Parmer,Texas,US,34.52993409,-102.7844668,0,0,0,0,"Parmer, Texas, US",03/24/2020
Peach,Georgia,US,32.56934316,-83.82937,3,0,0,0,"Peach, Georgia, US",03/24/2020
Pearl River,Mississippi,US,30.77090935,-89.58677275,13,0,0,0,"Pearl River, Mississippi, US",03/24/2020
Pecos,Texas,US,30.78097267,-102.7241261,0,0,0,0,"Pecos, Texas, US",03/24/2020
Perry,Kentucky,US,37.25023553,-83.22922731,0,0,0,0,"Perry, Kentucky, US",03/24/2020
Perry,Indiana,US,38.07809328,-86.63741946,0,0,0,0,"Perry, Indiana, US",03/24/2020
Perry,Illinois,US,38.08510853,-89.36856219,0,0,0,0,"Perry, Illinois, US",03/24/2020
Perry,Arkansas,US,34.9459153,-92.94372564,0,0,0,0,"Perry, Arkansas, US",03/24/2020
Perry,Alabama,US,32.64048341,-87.29770589,0,0,0,0,"Perry, Alabama, US",03/24/2020
Perquimans,North Carolina,US,36.17847453,-76.40603143,0,0,0,0,"Perquimans, North Carolina, US",03/24/2020
Perkins,South Dakota,US,45.49049506,-102.4755586,0,0,0,0,"Perkins, South Dakota, US",03/24/2020
Perkins,Nebraska,US,40.85082525,-101.6502942,0,0,0,0,"Perkins, Nebraska, US",03/24/2020
Pepin,Wisconsin,US,44.58307413,-91.99949611,0,0,0,0,"Pepin, Wisconsin, US",03/24/2020
Peoria,Illinois,US,40.78702156,-89.76078901,3,0,0,0,"Peoria, Illinois, US",03/24/2020
Penobscot,Maine,US,45.40194593,-68.65020455,4,0,0,0,"Penobscot, Maine, US",03/24/2020
Pennington,South Dakota,US,44.0025835,-102.8240777,1,1,0,0,"Pennington, South Dakota, US",03/24/2020
Pennington,Minnesota,US,48.06642577,-96.0370814,0,0,0,0,"Pennington, Minnesota, US",03/24/2020
Pendleton,West Virginia,US,38.68314479,-79.35084086,0,0,0,0,"Pendleton, West Virginia, US",03/24/2020
Pendleton,Kentucky,US,38.69607718,-84.35599463,0,0,0,0,"Pendleton, Kentucky, US",03/24/2020
Pender,North Carolina,US,34.52265624,-77.90352133,0,0,0,0,"Pender, North Carolina, US",03/24/2020
Pend Oreille,Washington,US,48.53234021,-117.2741804,0,0,0,0,"Pend Oreille, Washington, US",03/24/2020
Pemiscot,Missouri,US,36.2130572,-89.78742322,1,0,0,0,"Pemiscot, Missouri, US",03/24/2020
Pembina,North Dakota,US,48.76623521,-97.5523809,0,0,0,0,"Pembina, North Dakota, US",03/24/2020
Perry,Missouri,US,37.70660776,-89.82741088,2,0,0,0,"Perry, Missouri, US",03/24/2020
Burke,North Carolina,US,35.74989637,-81.70755735,0,0,0,0,"Burke, North Carolina, US",03/24/2020
Payette,Idaho,US,44.00545243,-116.7647695,0,0,0,0,"Payette, Idaho, US",03/24/2020
Bureau,Illinois,US,41.40385234,-89.5283051,0,0,0,0,"Bureau, Illinois, US",03/24/2020
Athens,Ohio,US,39.33425634,-82.04278644,0,0,0,0,"Athens, Ohio, US",03/24/2020
Atkinson,Georgia,US,31.29633502,-82.87545866,0,0,0,0,"Atkinson, Georgia, US",03/24/2020
Atlantic,New Jersey,US,39.47538693,-74.65848483,6,0,0,0,"Atlantic, New Jersey, US",03/24/2020
Atoka,Oklahoma,US,34.37366573,-96.03802487,0,0,0,0,"Atoka, Oklahoma, US",03/24/2020
Attala,Mississippi,US,33.08658803,-89.57838564,3,0,0,0,"Attala, Mississippi, US",03/24/2020
Audrain,Missouri,US,39.215877,-91.84242683,0,0,0,0,"Audrain, Missouri, US",03/24/2020
Audubon,Iowa,US,41.6844628,-94.90581859,0,0,0,0,"Audubon, Iowa, US",03/24/2020
Auglaize,Ohio,US,40.55998859,-84.22421429999999,0,0,0,0,"Auglaize, Ohio, US",03/24/2020
Augusta,Virginia,US,38.16404586,-79.12461614,0,0,0,0,"Augusta, Virginia, US",03/24/2020
Aurora,South Dakota,US,43.71757685,-98.56050467,0,0,0,0,"Aurora, South Dakota, US",03/24/2020
Austin,Texas,US,29.88548725,-96.27736949,0,0,0,0,"Austin, Texas, US",03/24/2020
Autauga,Alabama,US,32.53952745,-86.64408227,1,0,0,0,"Autauga, Alabama, US",03/24/2020
Avery,North Carolina,US,36.07569796,-81.92308483,0,0,0,0,"Avery, North Carolina, US",03/24/2020
Avoyelles,Louisiana,US,31.07796211,-92.00079449,3,0,0,0,"Avoyelles, Louisiana, US",03/24/2020
Baca,Colorado,US,37.31940883,-102.5603223,0,0,0,0,"Baca, Colorado, US",03/24/2020
Atchison,Missouri,US,40.43238737,-95.42970639,0,0,0,0,"Atchison, Missouri, US",03/24/2020
Atchison,Kansas,US,39.53185661,-95.30870026,0,0,0,0,"Atchison, Kansas, US",03/24/2020
Atascosa,Texas,US,28.89333001,-98.52730485,2,0,0,0,"Atascosa, Texas, US",03/24/2020
Assumption,Louisiana,US,29.89946234,-91.06461642,2,0,0,0,"Assumption, Louisiana, US",03/24/2020
Archer,Texas,US,33.61569967,-98.68754589,0,0,0,0,"Archer, Texas, US",03/24/2020
Archuleta,Colorado,US,37.19474156,-107.0476867,0,0,0,0,"Archuleta, Colorado, US",03/24/2020
Arenac,Michigan,US,44.0636262,-83.89277559,0,0,0,0,"Arenac, Michigan, US",03/24/2020
Arkansas,Arkansas,US,34.29145151,-91.37277296,0,0,0,0,"Arkansas, Arkansas, US",03/24/2020
Arlington,Virginia,US,38.8767675,-77.10139853,36,0,0,0,"Arlington, Virginia, US",03/24/2020
Armstrong,Pennsylvania,US,40.81665618,-79.46290811,1,0,0,0,"Armstrong, Pennsylvania, US",03/24/2020
Armstrong,Texas,US,34.96507426,-101.3574874,0,0,0,0,"Armstrong, Texas, US",03/24/2020
Bacon,Georgia,US,31.55456473,-82.45936528,0,0,0,0,"Bacon, Georgia, US",03/24/2020
Aroostook,Maine,US,46.65926321,-68.59841248,0,0,0,0,"Aroostook, Maine, US",03/24/2020
Ascension,Louisiana,US,30.20406249,-90.91328409999998,36,1,0,0,"Ascension, Louisiana, US",03/24/2020
Ashe,North Carolina,US,36.43296207,-81.49862729,0,0,0,0,"Ashe, North Carolina, US",03/24/2020
Ashland,Ohio,US,40.84772277,-82.27280781,1,0,0,0,"Ashland, Ohio, US",03/24/2020
Ashland,Wisconsin,US,46.31956891,-90.67837132,0,0,0,0,"Ashland, Wisconsin, US",03/24/2020
Ashley,Arkansas,US,33.19153461,-91.7698471,0,0,0,0,"Ashley, Arkansas, US",03/24/2020
Ashtabula,Ohio,US,41.70860332,-80.74830218,3,0,0,0,"Ashtabula, Ohio, US",03/24/2020
Asotin,Washington,US,46.18894415,-117.2022851,0,0,0,0,"Asotin, Washington, US",03/24/2020
Arthur,Nebraska,US,41.56896142,-101.6959559,0,0,0,0,"Arthur, Nebraska, US",03/24/2020
Bailey,Texas,US,34.06854817,-102.8299707,0,0,0,0,"Bailey, Texas, US",03/24/2020
Baker,Florida,US,30.33060121,-82.28467476,4,0,0,0,"Baker, Florida, US",03/24/2020
Baker,Georgia,US,31.32669878,-84.44218806,2,0,0,0,"Baker, Georgia, US",03/24/2020
Barrow,Georgia,US,33.99148694,-83.71436292,1,0,0,0,"Barrow, Georgia, US",03/24/2020
Barry,Michigan,US,42.59513984,-85.30834519,1,0,0,0,"Barry, Michigan, US",03/24/2020
Barry,Missouri,US,36.70978521,-93.82919888,0,0,0,0,"Barry, Missouri, US",03/24/2020
